order_id,order_date,customer_id,customer_segment,channel,product_name,sku_id,category,quantity,unit_price,discount_amount,revenue,cogs,gross_margin,city,state,payment_method,order_status,return_reason,carrier,shipping_days,promised_delivery_date,actual_delivery_date
ORD-10106,2020-04-03,CUST-11514,New,Direct Website,Running Shoes V3,SKU-RUN-010,Footwear,1,6613.93,0.0,6613.93,2976.27,3637.66,Mumbai,Maharashtra,UPI,Delivered,,DTDC,8,2020-04-09,2020-04-11
ORD-10107,2020-04-05,CUST-10777,Returning,Instagram Ads,Wireless Earbuds Pro,SKU-EAR-001,Electronics,2,4140.58,0.0,8281.16,4306.2,3974.96,Chennai,Tamil Nadu,Cash on Delivery,Delivered,,XpressBees,4,2020-04-08,2020-04-09
ORD-10108,2020-04-05,CUST-12281,New,Amazon Marketplace,Coffee Grinder Mini,SKU-COF-009,Kitchen,2,2651.86,455.06,4393.6,2121.49,2272.11,Ahmedabad,Gujarat,Credit Card,Delivered,,Ekart,2,2020-04-10,2020-04-07
ORD-10109,2020-04-06,CUST-10086,Loyal,Organic Search,Fitness Tracker X2,SKU-FIT-002,Electronics,3,5251.8,478.4,14320.2,7562.59,6757.61,Delhi,Delhi,UPI,Delivered,,XpressBees,3,2020-04-09,2020-04-09
ORD-10110,2020-04-08,CUST-10739,Returning,Amazon Marketplace,Fitness Tracker X2,SKU-FIT-002,Electronics,3,3342.25,341.37,9002.64,4812.84,4189.8,Pune,Maharashtra,Debit Card,Delivered,,DTDC,6,2020-04-14,2020-04-14
ORD-10111,2020-04-08,CUST-11832,New,Referral,Mechanical Keyboard,SKU-KEY-004,Electronics,3,7755.14,0.0,23265.42,12795.98,10469.44,Pune,Maharashtra,Debit Card,Delivered,,XpressBees,3,2020-04-11,2020-04-11
ORD-10112,2020-04-09,CUST-10620,Loyal,Instagram Ads,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,1,961.83,0.0,961.83,480.92,480.91,Chennai,Tamil Nadu,UPI,Delivered,,Delhivery,6,2020-04-13,2020-04-15
ORD-10113,2020-04-09,CUST-10101,Loyal,Organic Search,Coffee Grinder Mini,SKU-COF-009,Kitchen,2,3792.4,0.0,7584.8,3033.92,4550.88,Kolkata,West Bengal,UPI,Delivered,,BlueDart,2,2020-04-11,2020-04-11
ORD-10114,2020-04-10,CUST-10191,Loyal,Instagram Ads,Smart LED Bulb,SKU-LED-007,Smart Home,2,481.24,0.0,962.48,404.24,558.24,Delhi,Delhi,UPI,Delivered,,DTDC,9,2020-04-16,2020-04-19
ORD-10115,2020-04-11,CUST-10288,Loyal,Google Ads,Fitness Tracker X2,SKU-FIT-002,Electronics,2,4829.42,543.37,8572.1,4636.24,3935.86,Mumbai,Maharashtra,UPI,Delivered,,BlueDart,4,2020-04-13,2020-04-15
ORD-10116,2020-04-12,CUST-12346,New,Direct Website,Yoga Mat Premium,SKU-YOG-006,Fitness,3,601.09,0.0,1803.27,685.24,1118.03,Bengaluru,Karnataka,Credit Card,Cancelled,,Ekart,5,2020-04-17,2020-04-17
ORD-10117,2020-04-12,CUST-11773,New,Direct Website,Coffee Grinder Mini,SKU-COF-009,Kitchen,3,3401.22,0.0,10203.66,4081.46,6122.2,Hyderabad,Telangana,UPI,Delivered,,BlueDart,2,2020-04-14,2020-04-14
ORD-10118,2020-04-12,CUST-11996,New,Organic Search,Smart LED Bulb,SKU-LED-007,Smart Home,1,632.64,125.27,507.37,265.71,241.66,Bengaluru,Karnataka,Debit Card,Delivered,,DTDC,3,2020-04-18,2020-04-15
ORD-10119,2020-04-12,CUST-12750,New,Google Ads,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,3,854.95,0.0,2564.85,897.7,1667.15,Ahmedabad,Gujarat,Debit Card,Delivered,,BlueDart,1,2020-04-14,2020-04-13
ORD-10120,2020-04-13,CUST-10522,Loyal,Direct Website,Fitness Tracker X2,SKU-FIT-002,Electronics,3,2741.88,0.0,8225.64,3948.31,4277.33,Mumbai,Maharashtra,Credit Card,Delivered,,XpressBees,4,2020-04-16,2020-04-17
ORD-10121,2020-04-13,CUST-11889,New,Google Ads,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,3,3016.13,0.0,9048.39,4524.2,4524.19,Jaipur,Rajasthan,UPI,Delivered,,XpressBees,2,2020-04-16,2020-04-15
ORD-10122,2020-04-14,CUST-10629,Loyal,Amazon Marketplace,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,2,2572.92,0.0,5145.84,2572.92,2572.92,Bengaluru,Karnataka,Credit Card,Shipped,,XpressBees,5,2020-04-17,2020-04-19
ORD-10123,2020-04-16,CUST-12109,New,Direct Website,Mechanical Keyboard,SKU-KEY-004,Electronics,3,5622.75,739.32,14650.29,9277.54,5372.75,Kolkata,West Bengal,UPI,Delivered,,Ekart,4,2020-04-21,2020-04-20
ORD-10124,2020-04-16,CUST-11644,New,Flipkart Marketplace,Fitness Tracker X2,SKU-FIT-002,Electronics,2,3613.31,705.49,5815.64,3468.78,2346.86,Bengaluru,Karnataka,Wallet,Delivered,,Ekart,3,2020-04-21,2020-04-19
ORD-10125,2020-04-18,CUST-13411,At-Risk,Direct Website,Fitness Tracker X2,SKU-FIT-002,Electronics,3,4467.23,397.76,12208.41,6432.81,5775.6,Hyderabad,Telangana,UPI,Delivered,,Ekart,5,2020-04-23,2020-04-23
ORD-10126,2020-04-18,CUST-11961,New,Organic Search,Yoga Mat Premium,SKU-YOG-006,Fitness,3,2173.97,0.0,6521.91,2478.33,4043.58,Chennai,Tamil Nadu,Cash on Delivery,Cancelled,,XpressBees,2,2020-04-21,2020-04-20
ORD-10127,2020-04-19,CUST-10010,Loyal,Flipkart Marketplace,Running Shoes V3,SKU-RUN-010,Footwear,3,8033.7,0.0,24101.1,10845.5,13255.6,Bengaluru,Karnataka,Debit Card,Delivered,,BlueDart,4,2020-04-21,2020-04-23
ORD-10128,2020-04-21,CUST-11665,New,Direct Website,Yoga Mat Premium,SKU-YOG-006,Fitness,2,933.04,0.0,1866.08,709.11,1156.97,Ahmedabad,Gujarat,Net Banking,Delivered,,DTDC,7,2020-04-27,2020-04-28
ORD-10129,2020-04-22,CUST-10175,Loyal,Email Campaign,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,1,1754.31,0.0,1754.31,877.16,877.15,Hyderabad,Telangana,Cash on Delivery,Delivered,,XpressBees,5,2020-04-25,2020-04-27
ORD-10130,2020-04-23,CUST-11104,Returning,Amazon Marketplace,Running Shoes V3,SKU-RUN-010,Footwear,2,3662.44,0.0,7324.88,3296.2,4028.68,Mumbai,Maharashtra,Net Banking,Delivered,,DTDC,9,2020-04-29,2020-05-02
ORD-10131,2020-04-23,CUST-10271,Loyal,Email Campaign,Smart LED Bulb,SKU-LED-007,Smart Home,3,571.7,0.0,1715.1,720.34,994.76,Kolkata,West Bengal,Debit Card,Returned,Defective product,BlueDart,1,2020-04-25,2020-04-24
ORD-10132,2020-04-23,CUST-10957,Returning,Direct Website,Portable Charger 20k,SKU-CHG-008,Electronics,2,3439.35,0.0,6878.7,3645.71,3232.99,Bengaluru,Karnataka,UPI,Delivered,,Delhivery,6,2020-04-27,2020-04-29
ORD-10133,2020-04-24,CUST-12145,New,Email Campaign,Yoga Mat Premium,SKU-YOG-006,Fitness,3,1257.15,248.8,3025.05,1433.15,1591.9,Chennai,Tamil Nadu,Debit Card,Delivered,,Delhivery,2,2020-04-28,2020-04-26
ORD-10134,2020-04-25,CUST-10499,Loyal,Direct Website,Portable Charger 20k,SKU-CHG-008,Electronics,2,2176.15,0.0,4352.3,2306.72,2045.58,Delhi,Delhi,UPI,Processing,,Ekart,6,2020-04-30,2020-05-01
ORD-10135,2020-04-25,CUST-10263,Loyal,Organic Search,Yoga Mat Premium,SKU-YOG-006,Fitness,2,2245.4,0.0,4490.8,1706.5,2784.3,Chennai,Tamil Nadu,Credit Card,Refunded,Defective product,DTDC,5,2020-05-01,2020-04-30
ORD-10136,2020-04-26,CUST-10543,Loyal,Google Ads,Smart LED Bulb,SKU-LED-007,Smart Home,1,1447.65,0.0,1447.65,608.01,839.64,Pune,Maharashtra,Cash on Delivery,Delivered,,XpressBees,3,2020-04-29,2020-04-29
ORD-10137,2020-04-26,CUST-10299,Loyal,Amazon Marketplace,Smart LED Bulb,SKU-LED-007,Smart Home,2,1483.27,0.0,2966.54,1245.95,1720.59,Surat,Gujarat,Debit Card,Delivered,,XpressBees,5,2020-04-29,2020-05-01
ORD-10138,2020-04-27,CUST-10316,Loyal,Amazon Marketplace,Portable Charger 20k,SKU-CHG-008,Electronics,1,1617.59,0.0,1617.59,857.32,760.27,Bengaluru,Karnataka,UPI,Delivered,,Delhivery,3,2020-05-01,2020-04-30
ORD-10139,2020-04-28,CUST-11651,New,Google Ads,Coffee Grinder Mini,SKU-COF-009,Kitchen,2,3762.37,0.0,7524.74,3009.9,4514.84,Delhi,Delhi,Cash on Delivery,Delivered,,BlueDart,4,2020-04-30,2020-05-02
ORD-10140,2020-04-28,CUST-11688,New,Instagram Ads,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,3,644.84,56.41,1765.29,677.08,1088.21,Bengaluru,Karnataka,UPI,Processing,,XpressBees,2,2020-05-01,2020-04-30
ORD-10141,2020-04-29,CUST-11056,Returning,Amazon Marketplace,Smart LED Bulb,SKU-LED-007,Smart Home,3,1105.32,0.0,3315.96,1392.7,1923.26,Chennai,Tamil Nadu,Cash on Delivery,Delivered,,BlueDart,1,2020-05-01,2020-04-30
ORD-10142,2020-04-30,CUST-10435,Loyal,Organic Search,Wireless Earbuds Pro,SKU-EAR-001,Electronics,1,1250.81,93.96,1156.85,650.42,506.43,Bengaluru,Karnataka,Net Banking,Delivered,,Delhivery,3,2020-05-04,2020-05-03
ORD-10143,2020-05-01,CUST-11057,Returning,Flipkart Marketplace,Yoga Mat Premium,SKU-YOG-006,Fitness,2,2305.56,327.82,3955.48,1752.23,2203.25,Kolkata,West Bengal,UPI,Delivered,,Ekart,3,2020-05-06,2020-05-04
ORD-10144,2020-05-01,CUST-13055,At-Risk,Google Ads,Coffee Grinder Mini,SKU-COF-009,Kitchen,1,2722.89,146.27,2576.62,1089.16,1487.46,Jaipur,Rajasthan,UPI,Delivered,,XpressBees,5,2020-05-04,2020-05-06
ORD-10145,2020-05-02,CUST-10662,Loyal,Direct Website,Smart LED Bulb,SKU-LED-007,Smart Home,1,1555.21,0.0,1555.21,653.19,902.02,Surat,Gujarat,Wallet,Delivered,,XpressBees,5,2020-05-05,2020-05-07
ORD-10146,2020-05-03,CUST-10752,Returning,Direct Website,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,3,693.31,0.0,2079.93,727.98,1351.95,Mumbai,Maharashtra,UPI,Delivered,,BlueDart,2,2020-05-05,2020-05-05
ORD-10147,2020-05-03,CUST-10955,Returning,Flipkart Marketplace,Smart LED Bulb,SKU-LED-007,Smart Home,2,1515.37,0.0,3030.74,1272.91,1757.83,Delhi,Delhi,Wallet,Cancelled,,Delhivery,4,2020-05-07,2020-05-07
ORD-10148,2020-05-03,CUST-10308,Loyal,Email Campaign,Mechanical Keyboard,SKU-KEY-004,Electronics,1,9389.92,0.0,9389.92,5164.46,4225.46,Delhi,Delhi,Credit Card,Delivered,,DTDC,5,2020-05-09,2020-05-08
ORD-10149,2020-05-04,CUST-10422,Loyal,Direct Website,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,1,3286.6,821.32,2465.28,1643.3,821.98,Ahmedabad,Gujarat,Credit Card,Delivered,,Ekart,4,2020-05-09,2020-05-08
ORD-10150,2020-05-04,CUST-11619,New,Organic Search,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,1,435.29,0.0,435.29,152.35,282.94,Pune,Maharashtra,Debit Card,Delivered,,XpressBees,3,2020-05-07,2020-05-07
ORD-10151,2020-05-05,CUST-10278,Loyal,Google Ads,Smart LED Bulb,SKU-LED-007,Smart Home,2,682.94,65.51,1234.86,573.67,661.19,Mumbai,Maharashtra,Credit Card,Delivered,,Delhivery,3,2020-05-09,2020-05-08
ORD-10152,2020-05-06,CUST-11272,Returning,Flipkart Marketplace,Fitness Tracker X2,SKU-FIT-002,Electronics,1,6418.98,0.0,6418.98,3081.11,3337.87,Bengaluru,Karnataka,Credit Card,Delivered,,DTDC,8,2020-05-12,2020-05-14
ORD-10153,2020-05-07,CUST-10666,Loyal,Google Ads,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,2,2153.77,0.0,4307.54,2153.77,2153.77,Ahmedabad,Gujarat,Debit Card,Shipped,,Ekart,2,2020-05-12,2020-05-09
ORD-10154,2020-05-07,CUST-10528,Loyal,Direct Website,Running Shoes V3,SKU-RUN-010,Footwear,2,6194.13,0.0,12388.26,5574.72,6813.54,Delhi,Delhi,Credit Card,Delivered,,BlueDart,2,2020-05-09,2020-05-09
ORD-10155,2020-05-08,CUST-11115,Returning,Direct Website,Portable Charger 20k,SKU-CHG-008,Electronics,2,3625.63,0.0,7251.26,3843.17,3408.09,Hyderabad,Telangana,UPI,Delivered,,XpressBees,2,2020-05-11,2020-05-10
ORD-10156,2020-05-08,CUST-10389,Loyal,Email Campaign,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,1,2278.06,0.0,2278.06,1139.03,1139.03,Chennai,Tamil Nadu,Net Banking,Delivered,,Delhivery,4,2020-05-12,2020-05-12
ORD-10157,2020-05-08,CUST-10534,Loyal,Direct Website,Running Shoes V3,SKU-RUN-010,Footwear,1,7513.85,1784.35,5729.5,3381.23,2348.27,Mumbai,Maharashtra,Credit Card,Delivered,,DTDC,8,2020-05-14,2020-05-16
ORD-10158,2020-05-10,CUST-11042,Returning,Referral,Wireless Earbuds Pro,SKU-EAR-001,Electronics,1,2730.56,0.0,2730.56,1419.89,1310.67,Bengaluru,Karnataka,Debit Card,Delivered,,XpressBees,4,2020-05-13,2020-05-14
ORD-10159,2020-05-10,CUST-11444,New,Flipkart Marketplace,Running Shoes V3,SKU-RUN-010,Footwear,1,8012.93,653.72,7359.21,3605.82,3753.39,Ahmedabad,Gujarat,Debit Card,Delivered,,BlueDart,3,2020-05-12,2020-05-13
ORD-10160,2020-05-10,CUST-12372,New,Organic Search,Mechanical Keyboard,SKU-KEY-004,Electronics,1,4415.25,0.0,4415.25,2428.39,1986.86,Mumbai,Maharashtra,Debit Card,Delivered,,BlueDart,3,2020-05-12,2020-05-13
ORD-10161,2020-05-11,CUST-12311,New,Instagram Ads,Coffee Grinder Mini,SKU-COF-009,Kitchen,1,2975.21,0.0,2975.21,1190.08,1785.13,Chennai,Tamil Nadu,UPI,Delivered,,BlueDart,2,2020-05-13,2020-05-13
ORD-10162,2020-05-12,CUST-10965,Returning,Direct Website,Running Shoes V3,SKU-RUN-010,Footwear,3,8230.93,0.0,24692.79,11111.76,13581.03,Ahmedabad,Gujarat,Cash on Delivery,Delivered,,Delhivery,6,2020-05-16,2020-05-18
ORD-10163,2020-05-13,CUST-10128,Loyal,Direct Website,Smart LED Bulb,SKU-LED-007,Smart Home,2,753.77,0.0,1507.54,633.17,874.37,Bengaluru,Karnataka,Credit Card,Delivered,,BlueDart,3,2020-05-15,2020-05-16
ORD-10164,2020-05-14,CUST-10324,Loyal,Direct Website,Smart LED Bulb,SKU-LED-007,Smart Home,1,857.57,159.14,698.43,360.18,338.25,Delhi,Delhi,Cash on Delivery,Delivered,,XpressBees,2,2020-05-17,2020-05-16
ORD-10165,2020-05-14,CUST-10000,Loyal,Email Campaign,Portable Charger 20k,SKU-CHG-008,Electronics,3,2416.33,0.0,7248.99,3841.96,3407.03,Pune,Maharashtra,Net Banking,Processing,,BlueDart,1,2020-05-16,2020-05-15
ORD-10166,2020-05-16,CUST-10320,Loyal,Direct Website,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,3,638.56,0.0,1915.68,670.49,1245.19,Bengaluru,Karnataka,Debit Card,Shipped,,Ekart,6,2020-05-21,2020-05-22
ORD-10167,2020-05-17,CUST-10053,Loyal,Instagram Ads,Fitness Tracker X2,SKU-FIT-002,Electronics,3,4770.79,0.0,14312.37,6869.94,7442.43,Delhi,Delhi,Credit Card,Delivered,,Delhivery,2,2020-05-21,2020-05-19
ORD-10168,2020-05-17,CUST-11742,New,Instagram Ads,Mechanical Keyboard,SKU-KEY-004,Electronics,3,4417.65,0.0,13252.95,7289.12,5963.83,Delhi,Delhi,UPI,Delivered,,XpressBees,2,2020-05-20,2020-05-19
ORD-10169,2020-05-17,CUST-11105,Returning,Referral,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,3,3206.48,632.8,7721.04,4809.72,2911.32,Jaipur,Rajasthan,UPI,Delivered,,BlueDart,1,2020-05-19,2020-05-18
ORD-10170,2020-05-20,CUST-10061,Loyal,Amazon Marketplace,Portable Charger 20k,SKU-CHG-008,Electronics,3,2114.03,258.13,5567.7,3361.31,2206.39,Pune,Maharashtra,Debit Card,Shipped,,Ekart,6,2020-05-25,2020-05-26
ORD-10171,2020-05-20,CUST-11310,Returning,Email Campaign,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,1,620.45,0.0,620.45,217.16,403.29,Mumbai,Maharashtra,UPI,Delivered,,DTDC,3,2020-05-26,2020-05-23
ORD-10172,2020-05-23,CUST-12257,New,Google Ads,Yoga Mat Premium,SKU-YOG-006,Fitness,3,1730.13,0.0,5190.39,1972.35,3218.04,Delhi,Delhi,UPI,Delivered,,Delhivery,3,2020-05-27,2020-05-26
ORD-10173,2020-05-23,CUST-10049,Loyal,Referral,Wireless Earbuds Pro,SKU-EAR-001,Electronics,1,1395.61,283.03,1112.58,725.72,386.86,Ahmedabad,Gujarat,Credit Card,Delivered,,DTDC,10,2020-05-29,2020-06-02
ORD-10174,2020-05-23,CUST-10219,Loyal,Direct Website,Wireless Earbuds Pro,SKU-EAR-001,Electronics,1,1659.42,0.0,1659.42,862.9,796.52,Kolkata,West Bengal,UPI,Delivered,,BlueDart,1,2020-05-25,2020-05-24
ORD-10175,2020-05-23,CUST-10889,Returning,Direct Website,Running Shoes V3,SKU-RUN-010,Footwear,3,8801.83,830.67,23913.48,11882.47,12031.01,Delhi,Delhi,UPI,Delivered,,XpressBees,2,2020-05-26,2020-05-25
ORD-10176,2020-05-24,CUST-10073,Loyal,Instagram Ads,Coffee Grinder Mini,SKU-COF-009,Kitchen,1,3060.63,0.0,3060.63,1224.25,1836.38,Pune,Maharashtra,Credit Card,Delivered,,Delhivery,6,2020-05-28,2020-05-30
ORD-10177,2020-05-25,CUST-10036,Loyal,Referral,Coffee Grinder Mini,SKU-COF-009,Kitchen,2,1293.98,0.0,2587.96,1035.18,1552.78,Mumbai,Maharashtra,UPI,Delivered,,Delhivery,2,2020-05-29,2020-05-27
ORD-10178,2020-05-25,CUST-11209,Returning,Direct Website,Mechanical Keyboard,SKU-KEY-004,Electronics,2,10250.69,0.0,20501.38,11275.76,9225.62,Mumbai,Maharashtra,UPI,Shipped,,Ekart,3,2020-05-30,2020-05-28
ORD-10179,2020-05-26,CUST-11152,Returning,Referral,Yoga Mat Premium,SKU-YOG-006,Fitness,1,1566.23,290.61,1275.62,595.17,680.45,Ahmedabad,Gujarat,UPI,Delivered,,XpressBees,5,2020-05-29,2020-05-31
ORD-10180,2020-05-27,CUST-12218,New,Organic Search,Smart LED Bulb,SKU-LED-007,Smart Home,1,505.28,77.33,427.95,212.22,215.73,Hyderabad,Telangana,Debit Card,Delivered,,Ekart,2,2020-06-01,2020-05-29
ORD-10181,2020-05-28,CUST-10134,Loyal,Instagram Ads,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,2,708.45,0.0,1416.9,495.92,920.98,Mumbai,Maharashtra,Cash on Delivery,Delivered,,Ekart,4,2020-06-02,2020-06-01
ORD-10182,2020-05-28,CUST-12687,New,Instagram Ads,Portable Charger 20k,SKU-CHG-008,Electronics,2,2998.06,0.0,5996.12,3177.94,2818.18,Bengaluru,Karnataka,UPI,Delivered,,Delhivery,3,2020-06-01,2020-05-31
ORD-10183,2020-05-28,CUST-10032,Loyal,Email Campaign,Smart LED Bulb,SKU-LED-007,Smart Home,3,686.89,68.31,1855.74,865.48,990.26,Bengaluru,Karnataka,Debit Card,Delivered,,XpressBees,2,2020-05-31,2020-05-30
ORD-10184,2020-05-29,CUST-10520,Loyal,Flipkart Marketplace,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,1,3169.8,0.0,3169.8,1584.9,1584.9,Surat,Gujarat,UPI,Delivered,,BlueDart,2,2020-05-31,2020-05-31
ORD-10185,2020-05-29,CUST-10084,Loyal,Google Ads,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,1,1586.73,119.57,1467.16,793.36,673.8,Mumbai,Maharashtra,Debit Card,Delivered,,BlueDart,1,2020-05-31,2020-05-30
ORD-10186,2020-05-29,CUST-10421,Loyal,Instagram Ads,Mechanical Keyboard,SKU-KEY-004,Electronics,1,5918.73,0.0,5918.73,3255.3,2663.43,Pune,Maharashtra,UPI,Delivered,,BlueDart,4,2020-05-31,2020-06-02
ORD-10187,2020-05-29,CUST-12262,New,Email Campaign,Coffee Grinder Mini,SKU-COF-009,Kitchen,1,1963.77,0.0,1963.77,785.51,1178.26,Pune,Maharashtra,Cash on Delivery,Delivered,,DTDC,4,2020-06-04,2020-06-02
ORD-10188,2020-05-29,CUST-10216,Loyal,Amazon Marketplace,Running Shoes V3,SKU-RUN-010,Footwear,2,7372.19,877.61,12989.16,6634.97,6354.19,Pune,Maharashtra,Debit Card,Delivered,,XpressBees,3,2020-06-01,2020-06-01
ORD-10189,2020-05-30,CUST-10348,Loyal,Amazon Marketplace,Running Shoes V3,SKU-RUN-010,Footwear,2,6942.83,0.0,13885.66,6248.55,7637.11,Pune,Maharashtra,Debit Card,Delivered,,Delhivery,2,2020-06-03,2020-06-01
ORD-10190,2020-05-30,CUST-11292,Returning,Organic Search,Portable Charger 20k,SKU-CHG-008,Electronics,2,4209.44,0.0,8418.88,4462.01,3956.87,Pune,Maharashtra,UPI,Delivered,,XpressBees,2,2020-06-02,2020-06-01
ORD-10191,2020-05-31,CUST-10037,Loyal,Direct Website,Mechanical Keyboard,SKU-KEY-004,Electronics,1,5449.38,0.0,5449.38,2997.16,2452.22,Bengaluru,Karnataka,Cash on Delivery,Delivered,,Delhivery,5,2020-06-04,2020-06-05
ORD-10192,2020-06-02,CUST-11266,Returning,Amazon Marketplace,Portable Charger 20k,SKU-CHG-008,Electronics,1,3859.09,0.0,3859.09,2045.32,1813.77,Mumbai,Maharashtra,UPI,Processing,,XpressBees,3,2020-06-05,2020-06-05
ORD-10193,2020-06-02,CUST-12672,New,Direct Website,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,2,643.83,0.0,1287.66,450.68,836.98,Jaipur,Rajasthan,Credit Card,Delivered,,Delhivery,4,2020-06-06,2020-06-06
ORD-10194,2020-06-02,CUST-10120,Loyal,Google Ads,Coffee Grinder Mini,SKU-COF-009,Kitchen,2,2064.3,0.0,4128.6,1651.44,2477.16,Delhi,Delhi,Net Banking,Delivered,,XpressBees,3,2020-06-05,2020-06-05
ORD-10195,2020-06-03,CUST-10010,Loyal,Email Campaign,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,3,321.27,38.77,847.5,337.33,510.17,Delhi,Delhi,Debit Card,Shipped,,Delhivery,2,2020-06-07,2020-06-05
ORD-10196,2020-06-04,CUST-10701,Returning,Direct Website,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,2,3011.16,0.0,6022.32,3011.16,3011.16,Mumbai,Maharashtra,Net Banking,Delivered,,BlueDart,4,2020-06-06,2020-06-08
ORD-10197,2020-06-05,CUST-12438,New,Amazon Marketplace,Wireless Earbuds Pro,SKU-EAR-001,Electronics,3,2357.14,241.43,6347.13,3677.14,2669.99,Delhi,Delhi,Debit Card,Delivered,,DTDC,9,2020-06-11,2020-06-14
ORD-10198,2020-06-05,CUST-12940,At-Risk,Google Ads,Wireless Earbuds Pro,SKU-EAR-001,Electronics,1,4232.37,907.54,3324.83,2200.83,1124.0,Delhi,Delhi,Net Banking,Delivered,,XpressBees,3,2020-06-08,2020-06-08
ORD-10199,2020-06-05,CUST-12190,New,Google Ads,Mechanical Keyboard,SKU-KEY-004,Electronics,2,8165.38,0.0,16330.76,8981.92,7348.84,Delhi,Delhi,UPI,Delivered,,XpressBees,2,2020-06-08,2020-06-07
ORD-10200,2020-06-05,CUST-11403,New,Instagram Ads,Yoga Mat Premium,SKU-YOG-006,Fitness,1,608.45,132.9,475.55,231.21,244.34,Bengaluru,Karnataka,Credit Card,Delivered,,XpressBees,5,2020-06-08,2020-06-10
ORD-10201,2020-06-06,CUST-10760,Returning,Direct Website,Wireless Earbuds Pro,SKU-EAR-001,Electronics,1,5972.85,0.0,5972.85,3105.88,2866.97,Chennai,Tamil Nadu,Credit Card,Delivered,,DTDC,6,2020-06-12,2020-06-12
ORD-10202,2020-06-08,CUST-12126,New,Instagram Ads,Coffee Grinder Mini,SKU-COF-009,Kitchen,3,3480.12,0.0,10440.36,4176.14,6264.22,Surat,Gujarat,Debit Card,Delivered,,BlueDart,1,2020-06-10,2020-06-09
ORD-10203,2020-06-08,CUST-11959,New,Direct Website,Fitness Tracker X2,SKU-FIT-002,Electronics,2,5175.59,375.94,9599.3,4968.57,4630.73,Hyderabad,Telangana,Debit Card,Shipped,,DTDC,4,2020-06-14,2020-06-12
ORD-10204,2020-06-09,CUST-10317,Loyal,Instagram Ads,Running Shoes V3,SKU-RUN-010,Footwear,2,6762.39,0.0,13524.78,6086.15,7438.63,Surat,Gujarat,Credit Card,Delivered,,Ekart,7,2020-06-14,2020-06-16
ORD-10205,2020-06-11,CUST-11747,New,Organic Search,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,1,585.96,0.0,585.96,205.09,380.87,Mumbai,Maharashtra,Debit Card,Shipped,,Ekart,2,2020-06-16,2020-06-13
ORD-10206,2020-06-12,CUST-12145,New,Amazon Marketplace,Mechanical Keyboard,SKU-KEY-004,Electronics,1,9828.98,0.0,9828.98,5405.94,4423.04,Bengaluru,Karnataka,UPI,Delivered,,DTDC,5,2020-06-18,2020-06-17
ORD-10207,2020-06-13,CUST-12706,New,Direct Website,Fitness Tracker X2,SKU-FIT-002,Electronics,3,3238.81,0.0,9716.43,4663.89,5052.54,Mumbai,Maharashtra,Credit Card,Returned,Better price elsewhere,DTDC,7,2020-06-19,2020-06-20
ORD-10208,2020-06-14,CUST-11819,New,Flipkart Marketplace,Coffee Grinder Mini,SKU-COF-009,Kitchen,2,2449.78,0.0,4899.56,1959.82,2939.74,Hyderabad,Telangana,Cash on Delivery,Shipped,,Delhivery,3,2020-06-18,2020-06-17
ORD-10209,2020-06-14,CUST-11833,New,Google Ads,Portable Charger 20k,SKU-CHG-008,Electronics,3,2506.61,0.0,7519.83,3985.51,3534.32,Surat,Gujarat,UPI,Processing,,DTDC,4,2020-06-20,2020-06-18
ORD-10210,2020-06-14,CUST-12710,New,Organic Search,Wireless Earbuds Pro,SKU-EAR-001,Electronics,2,3406.35,0.0,6812.7,3542.6,3270.1,Delhi,Delhi,UPI,Refunded,Defective product,BlueDart,3,2020-06-16,2020-06-17
ORD-10211,2020-06-15,CUST-10335,Loyal,Direct Website,Fitness Tracker X2,SKU-FIT-002,Electronics,2,4977.6,378.7,9197.8,4778.5,4419.3,Pune,Maharashtra,Debit Card,Processing,,BlueDart,1,2020-06-17,2020-06-16
ORD-10212,2020-06-16,CUST-11116,Returning,Direct Website,Smart LED Bulb,SKU-LED-007,Smart Home,2,600.33,0.0,1200.66,504.28,696.38,Pune,Maharashtra,UPI,Shipped,,Delhivery,6,2020-06-20,2020-06-22
